,Date,year,month,month_label,Continent_name,Country_name,City,co,pm25,pm10,o3,so2,no2,aqi,aqi_Category,humidity,pressure,temperature,wind
21392,2022-09-29,2022,9,Sep,Europe,France,Paris,11.151111111111112,134.0,52.0,20.5,10.535248041775455,41.4,134.0,Malsain,93.0,1009.25,15.9,3.6
21393,2022-09-29,2022,9,Sep,Europe,United Kingdom,London,15.0,109.0,52.0,22.5,3.4,47.7,109.0,Malsain,98.0,1021.7,18.7,5.1
21394,2022-09-29,2022,9,Sep,Africa,Ghana,Accra,11.151111111111112,70.0,57.75450643776824,38.64514672686231,10.535248041775455,27.971827956989248,70.0,Modere,100.0,1014.0,26.0,5.1
21395,2022-09-29,2022,9,Sep,Asia,India,Delhi,27.2,297.0,322.0,92.5,40.6,102.8,322.0,Dangereux,99.7,1009.0,35.7,7.9
21396,2022-09-29,2022,9,Sep,Europe,Italy,Milan,0.1,59.0,26.0,25.6,2.6,24.3,59.0,Modere,100.0,1005.328125,20.2,5.7
21397,2022-09-29,2022,9,Sep,Asia,Japan,Tokyo,12.3,153.0,40.0,59.7,11.5,67.4,153.0,Mauvais,95.0,1016.7,30.0,6.0
21398,2022-09-29,2022,9,Sep,North America,United States,Los Angeles,9.5,89.0,45.0,54.5,10.535248041775455,38.9,89.0,Modere,94.0,1016.7,28.4,5.8
21399,2022-09-29,2022,9,Sep,Africa,South Africa,Johannesburg,23.1,167.0,99.0,27.8,7.6,22.8,167.0,Mauvais,82.5,862.2,31.8,6.0
21400,2022-09-30,2022,9,Sep,South America,Brazil,São Paulo,17.2,153.0,68.0,22.8,9.7,43.5,153.0,Mauvais,100.0,1025.4,19.0,9.7
21401,2022-09-30,2022,9,Sep,Africa,Côte d'Ivoire,Abidjan,10.676859504132231,57.0,63.43698924731183,41.48630136986301,11.459125964010283,27.93969957081545,63.43698924731183,Modere,100.0,1013.5,27.5,6.4
21402,2022-09-30,2022,9,Sep,South America,Chile,Santiago,19.9,147.0,107.0,49.6,3.4,60.0,147.0,Malsain,100.0,1020.0,24.0,7.2
21403,2022-09-30,2022,9,Sep,Asia,China,Beijing,15.4,210.0,149.0,126.1,4.6,60.6,210.0,Tres mauvais,100.0,1011.0,29.0,2.5
21404,2022-09-30,2022,9,Sep,Europe,France,Paris,10.676859504132231,99.0,57.0,30.3,11.459125964010283,37.4,99.0,Modere,100.0,1026.6,18.2,10.7
21405,2022-09-30,2022,9,Sep,Europe,United Kingdom,London,8.3,129.0,116.5,24.7,3.8,43.9,135.0,Malsain,99.5,1019.8,17.55,7.1
21406,2022-09-30,2022,9,Sep,Africa,Ghana,Accra,10.676859504132231,82.0,63.43698924731183,41.48630136986301,11.459125964010283,27.93969957081545,82.0,Modere,94.0,1013.0,28.3,8.7
21407,2022-09-30,2022,9,Sep,Asia,India,Delhi,33.7,346.0,322.0,79.4,36.0,54.8,346.0,Dangereux,106.0,1009.0,37.4,8.1
21408,2022-09-30,2022,9,Sep,Europe,Italy,Milan,0.1,42.0,11.0,17.9,1.6,26.1,42.0,Bon,100.0,1013.5,16.0,4.8
21409,2022-09-30,2022,9,Sep,Asia,Japan,Tokyo,8.9,134.0,40.0,72.5,8.6,67.4,134.0,Malsain,97.0,1018.7,34.7,7.6
21410,2022-09-30,2022,9,Sep,North America,United States,Los Angeles,3.9,80.0,41.0,41.6,11.459125964010283,26.9,80.0,Modere,92.1,1014.2,27.6,4.2
21411,2022-09-30,2022,9,Sep,Africa,South Africa,Johannesburg,20.5,154.0,131.0,36.6,15.1,34.5,154.0,Mauvais,80.8,859.7,33.4,7.0
21412,2022-10-01,2022,10,Oct,South America,Brazil,São Paulo,15.4,159.0,66.0,59.1,3.6,75.6,159.0,Mauvais,100.0,1022.8,23.0,7.4
21413,2022-10-01,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,8.534626038781163,57.0,56.48852813852814,39.09519450800915,11.37089947089947,24.6389247311828,57.0,Modere,100.0,1014.0,27.0,7.7
21414,2022-10-01,2022,10,Oct,South America,Chile,Santiago,20.6,137.0,89.0,76.3,3.6,50.0,137.0,Malsain,87.0,1018.0,25.0,7.7
21415,2022-10-01,2022,10,Oct,Asia,China,Beijing,13.6,208.0,142.0,72.7,2.1,64.3,208.0,Tres mauvais,94.0,1014.0,26.0,3.0
21416,2022-10-01,2022,10,Oct,Europe,France,Paris,8.534626038781163,56.0,42.0,30.3,11.37089947089947,39.3,56.0,Modere,100.0,1020.8,21.0,11.0
21417,2022-10-01,2022,10,Oct,Europe,United Kingdom,London,7.0,142.0,52.0,25.8,1.9,31.6,142.0,Malsain,93.0,1018.85,19.35,7.25
21418,2022-10-01,2022,10,Oct,Africa,Ghana,Accra,8.534626038781163,74.0,56.48852813852814,39.09519450800915,11.37089947089947,24.6389247311828,74.0,Modere,100.0,1015.0,25.3,5.1
21419,2022-10-01,2022,10,Oct,Asia,India,Delhi,51.3,269.0,322.0,96.3,61.9,61.4,322.0,Dangereux,106.0,1009.0,38.0,8.7
21420,2022-10-01,2022,10,Oct,Europe,Italy,Milan,0.1,46.0,16.0,27.7,1.6,33.0,46.0,Bon,100.0,1017.0,21.0,5.0
21421,2022-10-01,2022,10,Oct,Asia,Japan,Tokyo,6.7,137.0,44.0,49.6,4.3,44.5,137.0,Malsain,89.0,1019.5,34.7,8.3
21422,2022-10-01,2022,10,Oct,North America,United States,Los Angeles,2.3,59.0,27.0,45.6,11.37089947089947,13.0,59.0,Modere,82.8,1013.4,25.1,4.7
21423,2022-10-01,2022,10,Oct,Africa,South Africa,Johannesburg,22.8,174.0,136.0,28.9,18.2,35.5,174.0,Mauvais,67.3,860.6,33.3,6.0
21424,2022-10-02,2022,10,Oct,South America,Brazil,São Paulo,12.7,97.0,65.0,66.9,3.6,31.1,97.0,Modere,100.0,1022.8,23.0,9.3
21425,2022-10-02,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,8.132033426183844,57.0,56.69288793103448,36.891533180778026,10.493833780160855,22.2,57.0,Modere,100.0,1015.0,28.5,5.1
21426,2022-10-02,2022,10,Oct,South America,Chile,Santiago,16.9,134.0,74.0,86.6,2.7,53.9,134.0,Malsain,100.0,1018.0,26.0,7.7
21427,2022-10-02,2022,10,Oct,Asia,China,Beijing,9.1,174.0,98.0,34.6,1.6,21.1,174.0,Mauvais,100.0,1013.5,21.0,3.0
21428,2022-10-02,2022,10,Oct,Europe,France,Paris,0.1,60.0,31.0,27.8,10.493833780160855,32.9,60.0,Modere,100.0,1026.5,20.0,8.5
21429,2022-10-02,2022,10,Oct,Europe,United Kingdom,London,8.0,149.0,54.0,27.2,1.5,38.6,149.0,Malsain,91.25,1028.1,20.200000000000003,7.4
21430,2022-10-02,2022,10,Oct,Africa,Ghana,Accra,8.132033426183844,65.0,56.69288793103448,36.891533180778026,10.493833780160855,22.2,65.0,Modere,95.9,1016.0,28.0,4.6
21431,2022-10-02,2022,10,Oct,Asia,India,Delhi,70.3,242.0,322.0,84.1,57.1,62.4,322.0,Dangereux,99.9,1009.0,38.7,8.3
21432,2022-10-02,2022,10,Oct,Europe,Italy,Milan,0.1,53.0,20.0,30.1,1.6,25.2,53.0,Modere,100.0,1021.0,24.5,5.0
21433,2022-10-02,2022,10,Oct,Asia,Japan,Tokyo,7.8,153.0,41.0,60.9,8.6,34.3,153.0,Mauvais,94.0,1024.7,35.2,5.4
21434,2022-10-02,2022,10,Oct,North America,United States,Los Angeles,3.0,65.0,27.0,52.0,10.493833780160855,14.9,65.0,Modere,85.5,1015.1,26.1,7.0
21435,2022-10-02,2022,10,Oct,Africa,South Africa,Johannesburg,23.9,169.0,134.0,27.4,32.0,28.0,169.0,Mauvais,71.3,861.2,35.0,6.0
21436,2022-10-03,2022,10,Oct,South America,Brazil,São Paulo,14.5,124.0,55.0,47.2,5.6,53.0,124.0,Malsain,100.0,1021.5,23.0,9.3
21437,2022-10-03,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,7.99025069637883,99.0,61.29172113289761,33.60435779816514,10.798684210526316,24.187311827956982,99.0,Modere,100.0,1015.0,29.0,5.6
21438,2022-10-03,2022,10,Oct,South America,Chile,Santiago,11.7,104.0,62.0,25.6,2.7,46.5,104.0,Malsain,100.0,1017.0,15.0,6.1
21439,2022-10-03,2022,10,Oct,Asia,China,Beijing,6.4,80.0,35.0,26.4,1.6,19.7,80.0,Modere,100.0,1030.0,19.0,8.2
21440,2022-10-03,2022,10,Oct,Europe,France,Paris,0.1,179.0,117.0,21.5,10.798684210526316,34.4,215.0,Tres mauvais,100.0,1028.3,16.7,3.8
21441,2022-10-03,2022,10,Oct,Europe,United Kingdom,London,8.1,118.0,64.0,27.1,3.4,47.3,118.0,Malsain,94.5,1028.75,18.85,6.3
21442,2022-10-03,2022,10,Oct,Africa,Ghana,Accra,7.99025069637883,80.0,61.29172113289761,33.60435779816514,10.798684210526316,24.187311827956982,80.0,Modere,94.0,1015.0,29.0,6.6
21443,2022-10-03,2022,10,Oct,Asia,India,Delhi,23.1,355.0,322.0,66.3,61.9,65.0,355.0,Dangereux,96.9,1009.0,36.6,10.0
21444,2022-10-03,2022,10,Oct,Europe,Italy,Milan,0.1,55.0,28.0,28.5,1.6,34.8,55.0,Modere,100.0,1020.0,25.5,4.0
21445,2022-10-03,2022,10,Oct,Asia,Japan,Tokyo,13.4,109.0,60.0,57.1,11.5,58.7,109.0,Malsain,95.0,1025.4,30.4,5.1
21446,2022-10-03,2022,10,Oct,North America,United States,Los Angeles,6.4,66.0,31.0,43.2,10.798684210526316,40.8,66.0,Modere,92.0,1016.3,25.9,7.0
21447,2022-10-03,2022,10,Oct,Africa,South Africa,Johannesburg,18.0,167.0,127.0,27.0,11.9,24.4,167.0,Mauvais,72.7,859.4,36.1,6.0
21448,2022-10-04,2022,10,Oct,South America,Brazil,São Paulo,28.1,102.0,72.0,38.2,4.1,55.7,102.0,Malsain,100.0,1019.4,21.0,6.7
21449,2022-10-04,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,7.995277777777778,63.0,63.51315789473684,33.96413793103448,11.15,24.701084598698483,63.51315789473684,Modere,100.0,1013.0,28.5,6.1
21450,2022-10-04,2022,10,Oct,South America,Chile,Santiago,10.6,85.0,68.0,33.6,2.2,37.0,85.0,Modere,93.0,1018.0,18.0,7.7
21451,2022-10-04,2022,10,Oct,Asia,China,Beijing,4.6,60.5,40.0,29.3,1.6,24.7,57.0,Modere,83.0,1034.0,16.5,5.6
21452,2022-10-04,2022,10,Oct,Europe,France,Paris,0.1,99.0,70.0,26.1,11.15,40.3,99.0,Modere,100.0,1024.6,21.1,5.7
21453,2022-10-04,2022,10,Oct,Europe,United Kingdom,London,3.2,117.0,51.0,26.0,2.1,37.5,117.0,Malsain,97.25,1023.05,19.700000000000003,6.15
21454,2022-10-04,2022,10,Oct,Africa,Ghana,Accra,7.995277777777778,82.0,63.51315789473684,33.96413793103448,11.15,24.701084598698483,82.0,Modere,94.0,1013.0,29.0,7.2
21455,2022-10-04,2022,10,Oct,Asia,India,Delhi,47.0,347.0,322.0,107.7,57.9,93.1,347.0,Dangereux,99.5,1011.0,37.3,7.6
21456,2022-10-04,2022,10,Oct,Europe,Italy,Milan,0.1,82.0,35.0,32.5,5.85,33.0,82.0,Modere,96.7,1025.0,22.2,3.8
21457,2022-10-04,2022,10,Oct,Asia,Japan,Tokyo,7.8,129.0,55.0,40.8,4.3,52.2,129.0,Malsain,99.0,1019.3,33.9,11.6
21458,2022-10-04,2022,10,Oct,North America,United States,Los Angeles,9.0,68.0,50.0,50.7,1.5,46.3,68.0,Modere,93.5,1015.6,28.7,4.5
21459,2022-10-04,2022,10,Oct,Africa,South Africa,Johannesburg,17.4,162.0,148.0,34.6,9.3,38.7,162.0,Mauvais,61.2,858.3,35.8,9.0
21460,2022-10-05,2022,10,Oct,South America,Brazil,São Paulo,12.7,127.0,86.0,119.6,4.6,76.7,127.0,Malsain,100.0,1021.1,27.0,8.9
21461,2022-10-05,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,10.072928176795578,65.0,60.9258695652174,33.06666666666667,11.027692307692304,24.11904761904762,65.0,Modere,100.0,1013.0,28.0,6.6
21462,2022-10-05,2022,10,Oct,South America,Chile,Santiago,10.8,78.0,61.0,29.6,4.8,41.7,78.0,Modere,81.0,1025.0,18.0,7.2
21463,2022-10-05,2022,10,Oct,Asia,China,Beijing,4.6,97.0,79.0,28.5,1.6,27.0,97.0,Modere,96.5,1031.0,16.0,3.0
21464,2022-10-05,2022,10,Oct,Europe,France,Paris,0.1,68.0,99.0,32.1,11.027692307692304,33.5,99.0,Modere,100.0,1025.0,21.0,9.6
21465,2022-10-05,2022,10,Oct,Europe,United Kingdom,London,4.0,93.0,50.0,30.8,1.9,33.0,93.0,Modere,98.0,1021.3,21.7,8.4
21466,2022-10-05,2022,10,Oct,Africa,Ghana,Accra,10.072928176795578,85.0,60.9258695652174,33.06666666666667,11.027692307692304,24.11904761904762,85.0,Modere,94.0,1013.0,28.0,7.2
21467,2022-10-05,2022,10,Oct,Asia,India,Delhi,38.9,244.0,322.0,111.2,40.5,76.9,322.0,Dangereux,99.2,1010.0,38.6,8.1
21468,2022-10-05,2022,10,Oct,Europe,Italy,Milan,0.1,93.0,42.0,35.4,1.6,44.4,93.0,Modere,100.0,1027.0,23.8,4.2
21469,2022-10-05,2022,10,Oct,Asia,Japan,Tokyo,6.7,181.0,40.0,32.8,2.9,38.0,181.0,Mauvais,100.0,1020.3,27.2,9.5
21470,2022-10-05,2022,10,Oct,North America,United States,Los Angeles,5.9,88.0,52.0,54.5,11.027692307692304,39.9,88.0,Modere,91.3,1016.7,27.3,5.0
21471,2022-10-05,2022,10,Oct,Africa,South Africa,Johannesburg,16.1,162.0,125.0,27.3,9.1,12.3,162.0,Mauvais,78.7,860.3,30.5,11.0
21472,2022-10-06,2022,10,Oct,South America,Brazil,São Paulo,21.7,122.0,134.0,64.9,3.6,61.6,134.0,Malsain,100.0,1019.8,32.0,8.9
21473,2022-10-06,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,9.101101928374655,61.0,59.834490238611714,34.2004555808656,9.640359897172235,26.14064516129033,61.0,Modere,100.0,1014.0,29.0,6.1
21474,2022-10-06,2022,10,Oct,South America,Chile,Santiago,14.0,89.0,70.0,40.8,3.6,43.5,89.0,Modere,81.0,1025.0,23.0,6.1
21475,2022-10-06,2022,10,Oct,Asia,China,Beijing,8.2,142.0,78.0,32.1,1.6,26.1,142.0,Malsain,100.0,1027.0,19.0,4.1
21476,2022-10-06,2022,10,Oct,Europe,France,Paris,0.1,159.0,66.0,29.2,9.640359897172235,44.6,159.0,Mauvais,93.0,1032.7,20.6,7.6
21477,2022-10-06,2022,10,Oct,Europe,United Kingdom,London,6.3,132.0,55.0,26.9,2.1,38.0,132.0,Malsain,94.45,1023.05,21.5,7.35
21478,2022-10-06,2022,10,Oct,Africa,Ghana,Accra,9.101101928374655,68.0,59.834490238611714,34.2004555808656,9.640359897172235,26.14064516129033,68.0,Modere,94.0,1014.0,30.0,8.7
21479,2022-10-06,2022,10,Oct,Asia,India,Delhi,23.2,175.0,322.0,36.9,60.9,32.2,322.0,Dangereux,99.6,1012.0,32.2,11.6
21480,2022-10-06,2022,10,Oct,Europe,Italy,Milan,0.1,117.0,54.0,38.2,1.6,43.9,117.0,Malsain,100.0,1029.0,24.0,2.5
21481,2022-10-06,2022,10,Oct,Asia,Japan,Tokyo,16.7,59.0,39.0,26.4,2.9,39.9,59.0,Modere,99.0,1023.8,17.7,9.7
21482,2022-10-06,2022,10,Oct,North America,United States,Los Angeles,6.0,96.0,58.0,49.6,9.640359897172235,29.7,96.0,Modere,91.0,1018.3,26.8,8.0
21483,2022-10-06,2022,10,Oct,Africa,South Africa,Johannesburg,20.9,160.0,111.0,29.1,16.7,21.0,160.0,Mauvais,71.7,859.8,34.4,8.0
21484,2022-10-07,2022,10,Oct,South America,Brazil,São Paulo,13.6,129.0,92.0,41.1,3.6,56.3,129.0,Malsain,94.0,1017.1,26.0,11.4
21485,2022-10-07,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,8.610773480662985,65.0,58.36840958605664,33.23721461187215,11.106410256410255,26.77478448275862,65.0,Modere,100.0,1014.0,28.0,6.1
21486,2022-10-07,2022,10,Oct,South America,Chile,Santiago,23.2,127.0,126.0,37.6,3.4,44.9,127.0,Malsain,81.0,1020.0,27.0,10.2
21487,2022-10-07,2022,10,Oct,Asia,China,Beijing,10.9,170.0,104.0,47.2,2.6,34.8,170.0,Mauvais,100.0,1024.5,19.5,3.0
21488,2022-10-07,2022,10,Oct,Europe,France,Paris,0.1,120.0,84.0,30.7,11.106410256410255,41.9,120.0,Malsain,100.0,1029.7,20.5,10.2
21489,2022-10-07,2022,10,Oct,Europe,United Kingdom,London,7.1,137.0,53.0,27.7,1.8,33.4,137.0,Malsain,95.5,1025.65,15.25,9.25
21490,2022-10-07,2022,10,Oct,Africa,Ghana,Accra,8.610773480662985,76.0,58.36840958605664,33.23721461187215,11.106410256410255,26.77478448275862,76.0,Modere,88.0,1014.0,29.0,7.7
21491,2022-10-07,2022,10,Oct,Asia,India,Delhi,32.6,168.0,322.0,35.5,61.5,33.3,168.0,Mauvais,99.6,1012.0,30.6,12.5
21492,2022-10-07,2022,10,Oct,Europe,Italy,Milan,0.1,91.0,49.0,36.2,5.85,50.9,91.0,Modere,100.0,1028.0,25.8,2.5
21493,2022-10-07,2022,10,Oct,Asia,Japan,Tokyo,14.5,63.0,29.0,29.6,2.9,41.7,63.0,Modere,100.0,1023.0,15.5,11.7
21494,2022-10-07,2022,10,Oct,North America,United States,Los Angeles,6.8,96.0,81.5,60.9,11.106410256410255,39.9,100.0,Modere,90.2,1019.1,28.1,5.6
21495,2022-10-07,2022,10,Oct,Africa,South Africa,Johannesburg,19.1,170.0,157.0,35.6,6.9,39.2,170.0,Mauvais,68.4,861.5,34.8,7.3
21496,2022-10-08,2022,10,Oct,South America,Brazil,São Paulo,20.8,173.0,99.0,69.5,4.1,68.1,173.0,Mauvais,100.0,1018.6,27.9,4.7
21497,2022-10-08,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,8.300828729281768,53.0,56.26056644880174,31.90800915331808,9.548556430446194,24.0676724137931,56.26056644880174,Modere,100.0,1014.0,29.0,4.6
21498,2022-10-08,2022,10,Oct,South America,Chile,Santiago,13.6,102.0,74.0,30.4,2.7,38.4,102.0,Malsain,87.0,1020.0,21.0,7.2
21499,2022-10-08,2022,10,Oct,Asia,China,Beijing,9.1,168.0,97.0,21.6,1.6,33.9,168.0,Mauvais,100.0,1020.5,13.0,9.2
21500,2022-10-08,2022,10,Oct,Europe,France,Paris,0.1,93.0,59.0,23.6,9.548556430446194,44.2,93.0,Modere,96.5,1025.3,18.7,5.0
21501,2022-10-08,2022,10,Oct,Europe,United Kingdom,London,8.1,100.0,61.0,24.1,3.4,50.7,100.0,Modere,96.0,1025.4,14.85,7.1
21502,2022-10-08,2022,10,Oct,Africa,Ghana,Accra,8.300828729281768,82.0,56.26056644880174,31.90800915331808,9.548556430446194,24.0676724137931,82.0,Modere,94.0,1014.0,28.0,7.2
21503,2022-10-08,2022,10,Oct,Asia,India,Delhi,26.7,175.0,322.0,40.8,43.0,43.7,322.0,Dangereux,100.0,1013.0,29.4,12.9
21504,2022-10-08,2022,10,Oct,Europe,Italy,Milan,0.1,93.0,44.0,44.7,3.1,41.2,93.0,Modere,100.0,1021.0,24.2,3.2
21505,2022-10-08,2022,10,Oct,Asia,Japan,Tokyo,12.3,132.0,43.0,32.0,5.8,49.1,132.0,Malsain,100.0,1025.7,23.0,7.0
21506,2022-10-08,2022,10,Oct,North America,United States,Los Angeles,8.5,90.0,60.0,67.4,9.548556430446194,32.5,90.0,Modere,93.2,1019.2,28.3,6.8
21507,2022-10-08,2022,10,Oct,Africa,South Africa,Johannesburg,18.7,167.0,112.0,26.4,6.4,22.8,167.0,Mauvais,80.0,862.4,29.0,8.6
21508,2022-10-09,2022,10,Oct,South America,Brazil,São Paulo,19.0,151.0,114.0,55.8,6.6,48.5,151.0,Mauvais,100.0,1023.6,29.1,10.4
21509,2022-10-09,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,7.872299168975069,55.0,48.95589519650655,32.518329466357315,10.338563829787232,21.68444924406048,55.0,Modere,100.0,1014.5,29.0,5.9
21510,2022-10-09,2022,10,Oct,South America,Chile,Santiago,17.0,99.0,70.0,47.2,3.7,36.5,99.0,Modere,70.0,1019.0,26.0,7.2
21511,2022-10-09,2022,10,Oct,Asia,China,Beijing,3.7,60.5,55.0,30.9,1.6,7.8,55.0,Modere,39.0,1027.5,16.5,9.375263618363494
21512,2022-10-09,2022,10,Oct,Europe,France,Paris,0.1,75.0,52.0,31.6,10.338563829787232,45.9,75.0,Modere,93.0,1025.1,20.5,5.6
21513,2022-10-09,2022,10,Oct,Europe,United Kingdom,London,7.1,137.0,55.0,27.7,2.1,37.2,137.0,Malsain,94.5,1021.95,18.0,7.55
21514,2022-10-09,2022,10,Oct,Africa,Ghana,Accra,7.872299168975069,107.0,48.95589519650655,32.518329466357315,10.338563829787232,21.68444924406048,107.0,Malsain,94.0,1014.0,30.0,3.6
21515,2022-10-09,2022,10,Oct,Asia,India,Delhi,47.2,432.0,322.0,72.4,61.6,43.0,432.0,Dangereux,100.0,1012.0,29.5,12.8
21516,2022-10-09,2022,10,Oct,Europe,Italy,Milan,0.1,82.0,36.0,22.0,2.1,22.9,82.0,Modere,96.5,1022.0,19.5,3.6
21517,2022-10-09,2022,10,Oct,Asia,Japan,Tokyo,8.9,78.0,44.0,35.2,2.9,26.0,78.0,Modere,99.4,1027.9,23.0,15.0
21518,2022-10-09,2022,10,Oct,North America,United States,Los Angeles,5.2,94.0,55.0,45.6,10.338563829787232,19.5,94.0,Modere,91.7,1018.9,26.4,5.1
21519,2022-10-09,2022,10,Oct,Africa,South Africa,Johannesburg,19.2,195.0,165.0,28.5,5.6,40.8,195.0,Mauvais,74.9,862.8,30.8,5.6
21520,2022-10-10,2022,10,Oct,South America,Brazil,São Paulo,18.1,117.0,59.0,36.2,3.6,53.6,117.0,Malsain,100.0,1025.5,20.0,6.1
21521,2022-10-10,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,8.59641873278237,99.0,54.73152173913044,33.25578703703704,11.541968911917095,24.94666666666667,99.0,Modere,100.0,1015.0,29.0,5.1
21522,2022-10-10,2022,10,Oct,South America,Chile,Santiago,13.2,85.0,73.0,36.1,3.0,32.0,85.0,Modere,71.0,1020.0,21.0,7.2
21523,2022-10-10,2022,10,Oct,Asia,China,Beijing,8.2,80.0,55.0,33.3,1.6,34.3,80.0,Modere,80.0,1027.0,19.5,8.2
21524,2022-10-10,2022,10,Oct,Europe,France,Paris,0.1,76.0,57.0,25.4,11.541968911917095,38.3,76.0,Modere,100.0,1024.6,19.7,6.3
21525,2022-10-10,2022,10,Oct,Europe,United Kingdom,London,6.1,97.0,51.0,24.3,2.1,44.3,97.0,Modere,96.65,1025.05,17.0,8.45
21526,2022-10-10,2022,10,Oct,Africa,Ghana,Accra,8.59641873278237,137.0,54.73152173913044,33.25578703703704,11.541968911917095,24.94666666666667,137.0,Malsain,94.0,1015.0,29.0,5.1
21527,2022-10-10,2022,10,Oct,Asia,India,Delhi,31.1,163.0,322.0,75.1,52.4,55.9,322.0,Dangereux,100.0,1014.0,29.5,13.2
21528,2022-10-10,2022,10,Oct,Europe,Italy,Milan,0.1,63.0,29.0,17.1,2.1,29.3,63.0,Modere,96.5,1021.0,20.0,2.7
21529,2022-10-10,2022,10,Oct,Asia,Japan,Tokyo,14.5,139.0,75.0,32.8,7.2,46.3,139.0,Malsain,100.0,1019.5,26.0,25.0
21530,2022-10-10,2022,10,Oct,North America,United States,Los Angeles,4.2,87.0,54.0,42.4,11.541968911917095,38.0,87.0,Modere,90.5,1016.7,26.2,5.6
21531,2022-10-10,2022,10,Oct,Africa,South Africa,Johannesburg,22.2,202.0,166.0,34.1,14.4,37.0,202.0,Tres mauvais,59.5,863.6,35.0,6.6
21532,2022-10-11,2022,10,Oct,South America,Brazil,São Paulo,32.6,154.0,100.0,59.1,4.6,84.7,154.0,Mauvais,100.0,1023.4,26.6,5.6
21533,2022-10-11,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,9.9375,30.0,61.20590717299578,33.36232876712329,12.117617866004965,29.17293868921776,61.20590717299578,Modere,100.0,1014.0,30.0,5.6
21534,2022-10-11,2022,10,Oct,South America,Chile,Santiago,16.7,91.0,106.0,124.44999999999999,4.9,35.9,184.0,Mauvais,93.0,1021.0,22.0,8.7
21535,2022-10-11,2022,10,Oct,Asia,China,Beijing,12.7,149.0,81.0,31.7,2.1,41.2,149.0,Malsain,93.0,1026.0,20.5,3.0
21536,2022-10-11,2022,10,Oct,Europe,France,Paris,0.1,74.0,45.0,25.6,12.117617866004965,37.7,74.0,Modere,88.6,1026.2,19.0,7.2
21537,2022-10-11,2022,10,Oct,Europe,United Kingdom,London,9.9,134.0,68.0,21.1,4.5,49.7,134.0,Malsain,96.1,1025.6,22.0,6.25
21538,2022-10-11,2022,10,Oct,Africa,Ghana,Accra,9.9375,72.0,61.20590717299578,33.36232876712329,12.117617866004965,29.17293868921776,72.0,Modere,94.0,1015.0,29.0,4.1
21539,2022-10-11,2022,10,Oct,Asia,India,Delhi,82.0,244.0,322.0,83.1,38.2,61.0,456.0,Dangereux,100.0,1012.0,33.2,7.8
21540,2022-10-11,2022,10,Oct,Europe,Italy,Milan,0.1,72.0,34.0,19.5,2.1,53.6,72.0,Modere,100.0,1022.0,23.3,2.3
21541,2022-10-11,2022,10,Oct,Asia,Japan,Tokyo,8.9,124.0,40.0,46.5,8.6,56.6,124.0,Malsain,100.0,1019.7,28.0,24.6
21542,2022-10-11,2022,10,Oct,North America,United States,Los Angeles,4.2,67.0,45.0,43.2,12.117617866004965,27.8,67.0,Modere,86.8,1017.6,26.1,6.2
21543,2022-10-11,2022,10,Oct,Africa,South Africa,Johannesburg,20.0,161.0,110.0,26.5,23.8,35.2,161.0,Mauvais,78.3,863.6,32.2,8.0
21544,2022-10-12,2022,10,Oct,South America,Brazil,São Paulo,16.3,156.0,78.0,61.0,3.6,46.7,156.0,Mauvais,100.0,1023.1,27.0,10.3
21545,2022-10-12,2022,10,Oct,Africa,Côte d'Ivoire,Abidjan,11.808266666666668,87.0,63.02351694915254,34.9751708428246,12.589250000000002,30.48860759493671,87.0,Modere,94.0,1013.0,30.0,6.1
21546,2022-10-12,2022,10,Oct,South America,Chile,Santiago,13.3,151.0,153.0,44.8,2.8,120.8,153.0,Mauvais,93.0,1022.0,24.0,8.2
21547,2022-10-12,2022,10,Oct,Asia,China,Beijing,15.4,167.0,111.0,38.6,3.6,47.6,167.0,Mauvais,100.0,1025.0,20.0,3.0
21548,2022-10-12,2022,10,Oct,Europe,France,Paris,0.1,94.0,79.0,29.2,12.589250000000002,43.2,94.0,Modere,100.0,1024.6,20.2,2.8
21549,2022-10-12,2022,10,Oct,Europe,United Kingdom,London,8.1,102.0,79.0,26.4,4.0,95.7,102.0,Malsain,95.75,1022.05,18.65,8.05
21550,2022-10-12,2022,10,Oct,Africa,Ghana,Accra,11.808266666666668,155.0,63.02351694915254,34.9751708428246,12.589250000000002,30.48860759493671,155.0,Mauvais,94.0,1013.0,29.0,4.6
21551,2022-10-12,2022,10,Oct,Asia,India,Delhi,55.5,258.0,322.0,101.8,59.5,125.1,393.0,Dangereux,100.0,1014.0,34.7,9.4
21552,2022-10-12,2022,10,Oct,Europe,Italy,Milan,0.1,76.0,36.0,30.5,2.6,33.9,76.0,Modere,100.0,1023.0,22.7,2.2
